"id","abstract_text"
"8669117","Despite significant advances in pig-to-primate organ xenotransplantation, long-term graft survival is currently limited by the development of a thrombotic microangiopathy and platelet sequestration in the grafted organ and/or a consumptive coagulopathy in the recipient. The present proposal tests homogeneous heparin sulfates (HSs) synthesized using computational modeling and enzymatic/chemical tools as outlined in Projects I (PL-I. Dr. Balagurunathan) and II (Pl-ll. Dr. Desai). We hypothesize that chemically-synthesized HSs designed to preferentially inhibit Factor Xa (FXa) and/or thrombin will ameliorate the thrombotic microangiopathy and/or consumptive coagulopathy seen in the context of pig-to-primate xenografts by inhibiting thrombin formation and platelet activation. In addition, HSs optimized to bind chemokines (from Project III) may act as chemokine decoy factors to prevent cell sequestration synergistically with anticoagulation. These HSs will be evaluated in the context of various xenotransplantation models using cells and organs from pigs genetically modified to protect against antibody/complement-mediated, inflammatory, and coagulation rejection mechanisms. These HS-based therapies will be tested by. - (i) in vitro assays to determine the best HS candidate drugs for further studies, (ii) ex vivo pig lung hemoperfusion using human blood, (iii) pig artery Tx in baboons, and (iv) pig kidney Tx in baboons. Model (ii) constitutes a short-duration model (with graft function measured in hours) allowing rapid screening of the HSs being tested, whereas models (iii) and (iv) constitute longer-duration models (days or weeks). Furthermore, the effect of the HS will be monitored (iii) in a low-antigen load model without immunosuppressive therapy, or (iv) in a high-antigen load model in which graft recipients will receive immunosuppressive therapy aimed at inhibiting the adaptive T cell response. The prime aim of the study is to identify one (or more) HS that is more specific and more efficient at inhibiting the development of thrombotic microangiopathy and consumptive coagulopathy than is the current clinically-used heparin, and that, furthermore, is not associated with the side-effects of heparin, e.g., bleeding, that limit the dosage that can be administered. The second aim is to investigate the synergy between the HS identified as being optimal with the genetic manipulations in the organ-source pig, e.g., expression of human thrombomodulin directed towards inhibiting thrombotic microangiopathy and consumptive coagulopathy. RELEVANCE (See instructions): The transplantation of organs from genetically-engineered pigs would provide an alternative source to human organs for clinical transplantation, but is currently complicated by coagulation disturbances that can be fatal. The administration of specific synthetic heparan sulfates that will be designed and investigated in this proposal are likely to prevent these coagulation disturbances, thus enabling xenotransplantation to advance to clinical trials."
"8689019","The developmental origins hypothesis relates early exposures to endocrine disrupting chemicals (EDCs) to  the development of chronic diseases, including metabolic syndrome, a condition affecting up to 25% of US  adults and 30% of obese adolescents. Limited research in humans has considered the mechanisms by  which exposures to EDCs mixtures interact with diet to alter maternal and child metabolic homeostasis, nor  considered whether subsequent exposures during adolescence exacerbate risk of metabolic syndrome.  Pilot human and animal data from our Formative CEHC: 'Perinatal exposures, epigenetics, child obesity and  sexual maturation"" (P20 ESDI 8171/ RD834800, Pl: Peterson) suggest that the disruptive effects of  representative maternal EDCs on metabolic and epigenetic markers may differ across sensitive periods of  child development. Drawing on unparalleled institutional resources including the UM NIEHS Center of  Excellence Epigenetics Laboratory (P30 ES017885) and the Michigan Nutrition and Obesity Research  Center (MNORC, P30 DK089503), this project will test the hypothesis that EDC mixtures (BPA, phthalates,  lead, cadmium) via epigenetic mechanisms induce oxidative stress (tyrosine oxidation products), disrupt  metabolic homeostasis (free fatty acids, amino acids, Acyl-carnitine) and lead to changes in gene  transcription and metabolic function. We further hypothesize that dietary macro- and micronutrient intake  and dietary patterns during pregnancy and adolescence will modify the impact of EDC mixtures on these  outcomes. Study participants include the Michigan Mother-Infant Pairs (MMIP) cohort (n=80) (extension of  R01 ES017005, PI: Padmanabhan) and 400 children followed from pregnancy to 8-15 years of age through  our 18-yr Early Life Exposures in Mexico to ENvironmental Toxicants (ELEMENT) collaboration with  Mexico's Instituto Nacional de Salud Publica (INSP). Findings will: 1) provide proof of concept that EDC  mixtures perturb metabolic homeostasis, 2) clarify the role of diet in amplifying or negating such effects, 3)  illustrate the epigenetic and transcriptional changes involved and 4) inform the design of future interventions  to modify metabolic consequences of EDC exposures both in utero and during the pubertal transition."
"8640182","    DESCRIPTION (provided by applicant):     PROJECT SUMMARY/ABSTRACT  DNA EXCISION REPAIR AND DNA DAMAGE CHECKPOINTS  Nucleotide excision repair and DNA damage checkpoints are two major cellular responses to DNA damage that are essential for genomic stability. The goal of our research is to understand the molecular mechanisms of these systems and to use this information to develop cancer prevention and treatment strategies. To accomplish this goal we will perform the following experiments. Aim 1. Nucleotide Excision Repair and Skin Cancer Development as a Function of the Circadian Clock.  Our studies on the regulation of nucleotide excision repair in mammals have revealed that excision repair exhibits high amplitude oscillation with a daily periodicity in most mouse tissues. We will analyze the daily variability of excision repair of UV photoproducts in skin and determine whether this variability is associated with carcinogenicity of UV light delivered at different times of the day. The results of this study will enable us to make specific recommendations to lower the incidence of skin cancer induced by sunlight and other UV sources. Aim 2. Biochemical Analysis of the UV-Induced DNA Damage Checkpoint.  We will purify and characterize the proteins involved in ATR kinase-mediated DNA damage checkpoint response which is the primary checkpoint pathway activated by UV and UV-mimetic chemical agents. We will reconstitute this checkpoint system from highly purified components in vitro and analyze the coupling of nucleotide excision repair with the ATR checkpoint signaling pathway. Understanding this DNA damage signaling pathway should facilitate the design of novel chemotherapeutic approaches to treat cancer.        "
"8600985"," 7. PROJECT SUMMARY Myocardial infarction resulting from ischemic injury is a prominent and common feature of cardiovascular morbidity and mortality. Cardiac myosin binding protein-C (cMyBP-C) is, by its degradation during proteolysis, an important determinant of myocardial contractile pathogenesis during I-R injury. Briefly, cMyBP-C is a thick filament-associated protein that stabilizes myosin, an important component of the contractile machinery, to regulate sarcomeric structure and function in the heart. Mutations in the cMyBP-C gene account for ~34% of all cardiomyopathy cases, 70% of which are predicted to produce unstable truncated proteins. During I-R injury, we demonstrated that extensive fragmentation of cMyBP-C correlates with altered sarcomeric structure and contractile dysfunction. Therefore, while the short-term goal is to elucidate the proteolytic and pathogenic properties of cMyBP-C in the clinical context of cardioprotection during ischemia-reperfusion (I-R) injury, the long-term goal is to determine the mechanisms by which cMyBP-C stabilizes sarcomeric structure and function in order to confer cardioprotection during I-R injury. More specifically, our preliminary studies show that calpains degrade cMyBP-C into several fragments and that the 29-kDa fragment is the predominant fragment in vitro. Such proteolysis leads to the release of the 29-kDa fragment into the blood stream during I-R injury in mice. Moreover, mass spectrometry analyses confirm that the release of the 29-kDa fragment is associated with the calpain-targeted site (CTS), which is a conserved phosphorylation motif that possibly regulates its cleavage. From a therapeutic perspective, these findings indicate that the ablation of the CTS could result in resistance to calpain-mediated proteolysis, thus abrogating release of the 29-kDa fragment. Therefore, we propose that inhibition of CTS cleavage would secure the structural integrity of cMyBP-C, thus preserving contractile structure and function. However, the clinical and pathogenic significance of cMyBP-C degradation, as well as the properties of its proteolysis, have not been determined and therefore represent a clinically important area of translational research. The goal, therefore, is to determine the correlation between the release of the 29- kDa fragment in the blood and contractile dysfunction, demonstrate its toxic effects in cardiomyocytes and examine how the inhibition of CTS cleavage in cMyBP-C protects the heart from I-R injury. Overall, the proposed research aims to define the stability and function of cMyBP-C in the context of supportive therapy during I-R injury, in general, and heart muscle contractility, specifically. To achieve our goals, Specific Aim 1 will determine the levels of 29-kDa fragment in the blood, according to infarct size and contractile function during I-R injury. Specific Aim 2 will determine the pathogenic properties of the 29-kDa fragment in the context of myosin function. Specific Aim 3 will determine whether site-specific inhibition of the CTS, as defined above, can preserve cMyBP-C stability and function during I-R injury and thus confer cardioprotection. Importantly, once the kinetics of the 29-kDa fragment have validated that this peptide is quantifiable in the serum of wild-type non-transgenic mice with induced I-R injury, we can confirm its potential as a clinically useful readout of post-ischemic myocardial infarction. Our experimental approach is comprehensive, ranging from the analysis of molecular interactions to functional assessments of sarcomeric arrangement and function, both in vitro and in vivo. I-R injury will be induced in wild-type non-transgenic mice to define the sequential release of the 29-kDa fragment and its blood serum levels in relation to infarct size, calpain activities, and myocardial function, compared with controls. Adult mouse cardiomyocytes have been chosen as the model system to investigate the pathogenic properties of the 29-kDa fragment by using recombinant adenoviruses and peptides. To determine the association between the CTS in cMyBP-C and cardioprotection, we will use transgenic mice expressing cMyBP-C in which the CTS has been ablated and bred into the cMyBP-C null background, compared with transgenic mice expressing phospho-mimetic and wild-type cMyBP-C controls. Endpoint measurements include the amount of the 29-kDa fragment in the blood correlated with infarct area and cardiac function, calpain activity, cMyBP-C phosphorylation levels, intracellular Ca2+ transients, Mg2+-ATPase activity, myofilament Ca2+ sensitivity, molecular binding studies, sarcomere structure and function."
"8626247","    DESCRIPTION (provided by applicant): The capacity of the ventricles to perform work (i.e., power) is essential for moving blood throughout the circulatory system. Ventricular/myocyte power is determined ultimately by three myofibrillar properties;(i) the amount of force developed, (ii) the rate of force development, and (iii) the rate that myocardium shortens against loads. However, the sub-cellular processes that determine these properties are incompletely understood. The overall purpose of this study is to determine the sub-cellular factors that regulate myocyte power generating capacity. The specific objectives of the proposed studies are designed to determine (1) if PKA-mediated phosphorylation of cardiac troponin I (cTnI) is both necessary and sufficient to dictate sarcomere length dependence of force generation in cardiac myocytes, (2) how titin, MyBP-C, and myosin cross-bridges interact to modulate sarcomere length dependence of power output, and (3) to determine the time-course of changes in sarcomere length dependence of force, rates of force development, loaded shortening, and power output during the progression of heart failure. A rodent model of heart failure will be used to test the hypothesis that myocytes in compensated hearts exhibit greater sarcomere length dependence of force and power output due to a combination of greater expression of the larger N2BA titin isoform and greater PKA- induced myofibrillar protein phosphorylation, but with progression to ventricular failure sarcomere length dependence of force and power is markedly reduced due to reduced PKA- mediated phosphorylation of titin, MyBP-C, and cTnI. These studies are highly significant in their potential to determine the basis for the control of power-generating capacity in healthy myocytes and how these processes are altered with the progression of heart failure.        "
"8620654","    DESCRIPTION (provided by applicant):  In cancer patients, determination of whether a malignancy has spread is the single most important factor used to develop a therapeutic plan and to predict prognosis. In most cases, cancer cells initially spread through regional lymph nodes. Therefore, clinical evaluation for the presence of regional lymph node metastases is of paramount importance. Unfortunately, there are no real-time, non-invasive clinical methods that can reliably detect and diagnose micrometastases in lymph nodes. Therefore, there is an urgent clinical need for an imaging technique that is widely available, is non-invasive and simple to perform, is safe, and can reliably detect and adequately diagnose lymph node micrometastases in real time.  The overall goal of our research program is to develop an advanced, in-vivo, noninvasive, molecular specific imaging technology, i.e., integrated ultrasound and photoacoustic imaging combined with targeted plasmonic nanosensors, capable of immediate and accurate assessment of sentinel lymph node micrometastases in real time. The underlying hypothesis of this project is that photoacoustic imaging integrated with widely used clinical ultrasound imaging is possible and both ultrasound and photoacoustic imaging can be performed in real time, yielding an immediate diagnosis and allowing early implementation of treatment.  A wide range of scientific and engineering, biomedical and clinical problems must be addressed to fully explore the capabilities of molecular specific ultrasound and photoacoustic lymphatic (MS-USPAL) imaging in detection and characterization of sentinel lymph node micrometastases. The current application is focused on important aspects of clinical translation of MS-USPAL imaging. We will develop and validate clinically translatable plasmonic nanosensors for MS-USPAL. We will use ultra-small gold nanoparticles to target epidermal growth factor receptor (EGFR), which is overexpressed in squamous carcinoma and in many other epithelial neoplasms. For highly sensitive detection of cancer cells, we will explore EGF receptor mediated endocytosis and the effect of plasmon resonance coupling between closely spaced molecular specific nanoparticles. The ultra-small size of nanoparticles will be highly favorable for rapid clearance from the body which will allow safe transition into clinical practice Additionally, 5 nm ligand capped gold nanoparticles will greatly reduce nonspecific interactions and reduce the uptake of nanoparticles by immune cells such as macrophages present due to lymph node inflammation, thus diminishing false positive results. Furthermore, we will design and construct a prototype of the clinical MS-USPAL imaging system capable of imaging 5 nm nanoparticles in-vivo.         "
"8646949","   DESCRIPTION (provided by applicant): The selectins are adhesion molecules belonging to the C-type lectin family. They are expressed constitutively on the surface of blood leukocytes and on activated endothelial cells and platelets. The selectins prominently bind O-linked glycans that are bound to Ser/Thr residues on a variety of glycoprotein scaffolds. Such binding between selectins and O-glycans initiate a series of steps that eventually results in the adhesion of leukocytes to blood vessel walls at sites of inflammation. This biomolecular interaction also conditions normal immune response, and it plays an important role in certain types of cardiovascular disorders and cancer metastatic processes. It is widely believed that controlling the rate of leukocyte adhesion by antagonizing selectin-ligand interactions can lead to new therapies to combat a variety of vascular ailments. Thus, in this proposal, we develop metabolic strategies to control leukocyte-endothelial interactions by engineering the glycans that are expressed on natural selectin-ligands. The specific aims are: Aim 1: To evaluate the feasibility of using monosaccharide analogs to alter glycan structures and leukocyte cell adhesion properties. Here, we test the possibility that analogs of the naturally occurring monosaccharide, GalNAc and also Fucose, can be fed to cells in order to modify either the core or terminal structures of glycans that function as the natural ligands for the selectins. We evaluate the ability and mechanism by which these chemical inhibitors permeate cells, engage and modify glycan biosynthetic pathways, and inhibit cell adhesion. Aim 2: To define the precise 1(2,3) sialyltransferase(s) regulating leukocyte adhesion to L-, E- and P-selectin in humans. Here, we either over- express specific sialyltransferases belonging to the ST3Gal family in leukocytes, or stably silence one or more ST3Gals at the same time in these cells. The effect of this ""system perturbation"" on selectin-ligand glycan structure and leukocyte cell adhesion function under fluid shear is evaluated. Aim 3: To determine the role for reversible sialylation in regulating leukocyte selectin-ligand structure. Here, we quantify the extent to which human ST3Gals catalyze readily reversible reactions, a property called 'reversible sialylation'. We then evaluate if 'reversible sialylation'plays an important role during the biosynthesis of selectin-ligands. Success in this aim will demonstrate that besides enzymatic rate constants that drive glycoconjugate synthesis in living cells, equilibrium processes governed by reversible enzymatic activity may also control glycan biosynthesis. Diverse experimental methods are applied to accomplish the above aims. These include cell adhesion studies under controlled flow conditions, in vivo experiments in a mouse model of inflammation, and lentiviral strategies to silence or overexpress specific genes in human leukocytes and hematopoietic progenitor/stem cells. In the long run, we anticipate that novel strategies to antagonize selectin-ligand binding interactions will be identified from this work that may aid future drug design.      "
"8685872","   DESCRIPTION (provided by applicant): A number of bacterial natural products contain substituted ???-unsaturated-?-lactones. The chemical nature of the substituents alters the biological activity considerably. For natural products such as fostriecin and phoslactomycins (PLMs), the ?-substituent is a linear polyketide chain and unusual in that it has multiple cis double bonds and a phosphate group. The PLMs exhibit remarkably selectivity and potent activity against human fungal pathogens, including Aspergillus fumigatus. The DNA encoding the PLM and fostriecin biosynthetic processes have been cloned, sequenced and analyzed. It has been shown that both natural products are generated by modular polyketide synthases (PKSs). In the case of PLM much of the biosynthetic process has been deciphered. The knowledge and genetic tools provided through ongoing PLM biosynthetic studies has allowed the generation of blocked mutants, hybrid pathways, and mutasynthetic approaches to access new natural products based around the PLM skeleton. These compounds are generally obtained in excellent fermentation yield (10-50 mg/L) from fermentations and include significant structural diversity both around the lactone core and in the delta substituent. Additional structural variation has been obtained by chemical and efficient enzymatic modification of these new PLM core structures. The proposal has 4 aims. Aim 1 will test a hypothesis for how modules in both systems establish the unusual cis double bonds in the ?-substituent. Aim 2-3 will test a hypothesis that the cis double bond of the unsaturated lactone, is not established by a canonical dehydration domain within a PKS module, but rather an unprecedented decarboxylative elimination from a malonylated pathway intermediate. A series of chemical, biochemical, genetic and structural approaches will investigate the enzyme-catalyzed elimination reaction, determine how the malonylated intermediate is generated, and the sequence of these steps in the PLM biosynthetic pathway. Aims 4 will focus on evaluating the antifungal activity of new PLMs, and the basis for their selective antifungal activity.      "
"8889472","DESCRIPTION (provided by applicant):  The overall theme of the Berkeley Superfund Research Program (SRP) is using state-of-the-art technology, including 'omics'and nanotechnology, to (1) develop biological markers and apply them in human population studies, especially those involving susceptible populations such as children and pregnant women;(2) to improve chemical detection;and, (3) facilitate and lower the cost of waste site remediation. The proposed program builds on the strengths of UC Berkeley and Lawrence Berkeley National Laboratory in engineering, chemistry, and molecular epidemiology. The highly integrated program consists of six interrelated projects (three with a biomedical research focus and three with a non-biomedical research focus) and four cores. Our research team will focus on environmental exposures currently encountered at hazardous waste sites and several contaminants of emerging human health concern. All SRP mandates will be addressed. Projects 1, 2, 3 and 6 specifically aim to develop advanced techniques for the detection, assessment, and evaluation of the effect of hazardous substances on human health and improve methods to assess the risks to human health presented by benzene, arsenic, trichloroethylene and other hazardous substances. Project 5 will use nanotechnology to develop methods to detect hazardous substances in the environment in a simple, inexpensive fashion. Projects 4 and 6 will develop biological, chemical, and physical methods to remediate waste sites and reduce the amount and toxicity of hazardous substances. A Genomics and Analytical Chemistry core (C) and a Quantitative Biology core (D) will assist project researchers in meeting their goals. A Research Translation core (B) will facilitate intensive discussions between investigators and government audiences, and generate new initiatives to increase understanding of the significance and applicability of research to public health protection. The overall goal is to enhance understanding of the relationship between exposure and disease;provide usable tools to improve human health risk assessments;and, develop a range of prevention and remediation strategies to improve and protect public health and the environment. The program will be overseen and coordinated by an Administration core (A)."
"8634129","Project I - Zhang &Chen Program Director/Principal Investigator (Last, First, Middle): Lipton, Stuart A.  PROJECT SUMMARY (See instructions):  The N-methyl-D-aspartate subtype of gluatmate receptor (NMDAR) is essential for normal function of the central nervous system (CNS). However, excessive activation of NMDARs, particulariy of extrasynaptic as opposed to synaptic receptors, mediates, at least in part, neuronal or synaptic damage in many neurological disorders, such as hypoxic-ischemic brain injury and, as recently suggested, in Down syndrome. Blockade of excessive NMDAR activity must be achieved without interference with its normal brain function. We have taken two approaches for clinically-tolerated pharmacological and genetic intervention on NMDARs. One approach is to use Memantine but also NO species to further down regulate the NMDAR by S-nitrosylation.  The structural determinants on NMDARs for the action of Memantine and NO-like species will be characterized further under the auspices of this grant. Another approach is to utilize the inhibitory effect of a novel family of NMDAR subunits, composed of NRSA and NRSB, to downregulate NMDARs by affecting channel permeability, in a sense mimicking the effect of the NMDAR antagonist drugs that are also being developed here. We will study the role of the MS domain of NRS subunits that downregulate activity of NMDARs and also design NRS ligand-binding domain (LBD)-based screening assays to discover new compounds that modulate NRS-containing receptors. These agents will be useful for characterizing NRS-containing receptors, and possibly for neuroprotection.  Accordingly, the Specific Aims of this proposal are as follows: 1) To study the effect of S-nitrosylation/redox modulation of the loose linker region between the amino-terminal domain (ATD) and the LBD of NMDARs by electrophysiology;2) To develop LBD-derived screening assays to screen for ligands selective for the NRS subunit of the NMDAR. These ligands will be further characterized and refined by secondary assays, chemical modification, and co-crystallization;3) To study the inhibitory effect of peptides derived from the out vestibule (MS) region of NRS subunits on NMDAR permeability."
"8927816","DESCRIPTION (provided by applicant): RNA functions as the central conduit for information transfer in biology - in simple replicating entities like RNA viruses and in complex multi-cellular organisms. RNA is uniquely able to play this role because it encodes information at two levels: in its linear primary sequence and in its ability to form functionally critical higher-order folds. Work to date, largely focused on intensive study of a few specific regulatory motifs, has revealed that RNA secondary and tertiary structures regulate splicing, translation and protein folding, binding by small ligands and drugs and proteins, and collapse into large-scale structural domains. There are only a small number of examples in which genome-scale RNA structures have been characterized. However, numerous new biological insights were uncovered in each case. RNA viruses are especially informative systems because their compact genomes feature a dense array of functionally important secondary and tertiary structure elements. Moreover, every identification of a new regulatory motif in a pathogenic virus presents a unique target for anti-virus therapeutic design. Guided by several years of preliminary and exploratory studies, we are poised to make very high- throughput and high-content RNA secondary and tertiary structure analysis straightforward. We will apply newly invented massively parallel secondary and tertiary structure constraint-generation technologies coupled with novel molecular dynamics-driven structural refinement to understand the biological roles of higher-order structure in the hepatitis C virus (HCV) RNA genome. Our Specific Aims are designed to reveal numerous new roles for RNA structure in the replication cycle of HCV, to do so in a way likely to inform many fields of biology, to make possible new therapeutic strategies for inhibiting viral replication, and to create tools that can be widely adopted by non-expert laboratories for analysis of complex, biologically authentic RNAs. Aim 1: Analyze the structure of three representative HCV RNA genomes using SHAPE, detected by massively parallel sequencing, to identify conserved base pairing and tertiary structure motifs. Aim 2: Create and validate an accurate and scalable approach for using experimental base pairing and through-space tertiary constraints to drive three-dimensional fold refinement for large RNAs. Aim 3: Integrate the technologies developed in this work to refine three-dimensional structure models and to discover new regulatory motifs for plus-sense HCV RNA genomes."
"8693935","The goal of the Cancer Disparities Program (CD) is to foster and sustain an integrated transdisciplinary environment for dedicated multi-level and multi-ethnic cancer disparities research that studies mechanisms and interventions from prevention through survivorship. The Program research emphasizes disparities affecting the region's largest ethnic populations, Latinos and Asians, engages intensively with the African American community, and includes other groups that are affected by disparities such as those who have limited English proficiency. Based on a shared understanding of the multi-level nature of these disparities and the interventions to reverse their course, the Program themes are: (A) Biologic determinants of cancer disparities;(B) Individual behavioral/psychological factors, emphasizing culture, language, and social context;and (C) healthcare and other systems factors, including interventions for systems change to reduce cancer disparities. CD is led by Dr. Rena Pasick, whose career has been dedicated to conducting social and behavioral research in cancer disparities among multi-ethnic populations, and to training a diverse cadre of cancer disparities population scientists;and Dr. Tung Nguyen, a clinician researcher with scientific expertise in Asian American cancer disparities and community-based participatory research. The Program has 24 members who have published 399 peer-reviewed papers in the past five years;15% were intra- and 16% were inter-programmatic publications. Annual extramural funding (total costs, 2010) is $10,476,370 in peer-reviewed support, nearly double the amount at the last review;total non-peer reviewed support is $1,631,255.    The Program also adds value to the Helen Diller Family Comprehensive Cancer Center (Center) by bringing expertise in diverse populations to clinical programs;by connecting community members and clinicians;by fostering the intra-programmatic and inter-programmatic collaborations that advance knowledge in cancer disparities;and by conducting significant and successful training programs to increase the number of researchers who are under-represented minorities. Future directions include expansion of the Program via new and continuing multi-component grants, addition of members through recruitment and advancement of junior faculty, increased collaboration with clinical programs, and development of a multi-cultural communication shared resource."
"8681557","    DESCRIPTION (provided by applicant): Stroke is the leading cause of adult disability in the U.S. and the third leading cause of mortality world-wide. The most common form, ischemic stoke, is caused by blood clots occluding arterial supply, resulting in permanent neurological damage or death. For a minority of patients, blood clots can be removed or lysed to prevent or limit stroke injury. However, neuroprotectants that improve survival and recovery are not available. Following arterial occlusion, neuronal death spreads outward from the initial infarct as neurons depolarize causing massive glutamate release and hyperactivation of NMDA receptors (NMDAR). As a result, excitotoxic Ca2+ flows into cells where it activates the protease calpain. This excitotoxic cascade is a major component of stroke pathophysiology. However, efforts to block the cascade with NMDAR antagonists have not proven effective in clinical trials due to unwanted effects. We discovered that the protein kinase Cdk5 physically links calpain to the NR2B subunit of NMDARs. Cdk5 is also bound to its activator p35. Through this NR2B-calpain- Cdk5/p35 signaling complex, excitotoxic activation of NMDARs causes calpain to convert p35 to p25. Cdk5 associated with p25 causes neuronal death and has been suggested to mediate to ischemic injury. However little is yet known of how Cdk5 or p35/p25 contributes to stroke pathophysiology or how it may be effectively targeted to improve outcome. Here we propose to characterize the dysregulation of Cdk5 following middle cerebral artery occlusion (MCAO) and determine the neuroprotective effects of loss of Cdk5 or p35 in mice. As a novel strategy to achieve neuroprotection we will target the NR2B-calpain-Cdk5/p35 cascade by identifying functional protein-protein interaction motifs and developing small interfering peptides (SIPs) that prevent calpain-Cdk5 and NR2B-Cdk5 interactions. These SIPs will be optimized as molecules that potently and specifically dissociate the NR2B-calpain-Cdk5/p35 and prevent Cdk5/p25 generation by NMDAR hyperactivation without otherwise affecting the functions of the receptors, calpain, or Cdk5. We will then assess their ability to neuroprotect and improve behavioral and histological outcome in mice subjected to MCAO. These translational studies will advance our knowledge of the mechanisms that mediate stroke injury and derive novel neuroprotectants that will potentially lead to the development of therapies that improving recovery and reduce stroke-related disability.        "
"8651477","6.2 General Description  The Center for Environmental Health and Susceptibility is housed in the Gillings School of Global Public Health of UNC-CH, which occupies three adjacent, connected buildings: Rosenau Hall, McGavran-Greenberg Hall, and the Michael Hooker Research Center. The CEHS's administrative offices occupy a suite of offices and a conference room encompassing 1000 square feet in Rosenau Hall. Facilities available to the Center include several laboratories ranging from ~800-4000 sq. ft. in size, located in several buildings of the Schools of Medicine and Public Health, and in the Lineberger Comprehensive Cancer Center. Detailed information about specific resources and capabilities corresponding to each Facility Core are described in the respective documents in this application. In addition to its own Facility Cores, the CEHS will continue utilizing existing core facilities from diverse UNC-CH's Schools, Centers and Institutes. The fact that all the biomedical Schools, Centers and Institutes are located very close to each other on the campus, facilitates the atmosphere of mutual support and collaboration.    6.2.1 Organizational Changes  The Administrative Core is responsible for providing leadership to the Center to ensure optimal performance and efficient coordination and integration of all its components and activities. After eight years of successful research-proofing activities, the Center is making three important organizational changes in order to advance to a higher level of accomplishment of its mission: (a) Transition from Research Cores to Flexible Interdisciplinary Research Groups;(b) Reorganization and Enhancement of the Facility Cores;and (c) creation of a Research Navigator position.    These changes, depicted here and described in detail in other sections of the Application, were implemented in the last year of the current funding cycle, expecting to have the new structure and function in full operation by the beginning of the new funding cycle. This approach is meant to provide first hand experience with the proposed enhanced Center, allowing an assessment of the new model to make adjustments by the start of the renewal grant."
"8715999","3.1. Qualifications &Roles of the PO and PC. This Core will be led by Dr. Shaikh who is the Principal Investigator (PI) of the grant and will serve as the PO of the RI-INBRE program. As PO, he will foster the recruitment and research career development of junior faculty and promote collaborative biomedical research among the junior and senior faculty from the network institutions. He is a member of the Executive Committee of the NECC which coordinates the ongoing 5-state INBRE collaboration for providing high-speed fiber optic connectivity between various academic institutions and health centers within each state and in the northeastern region. His administrative experience consists of continuously serving as the Chair of the Department of Pharmacology and Toxicology, and later the Department of Biomedical Sciences, at URI's College of Pharmacy for 18 years. Currently, he is the Director of the Center for Molecular Toxicology and the statewide, multi-institutional RI-INBRE Program, which he has directed since its inception in 2001. He was formerly a member of NIH's Toxicology Study Section and has remained active as an ad hoc reviewer for NIH grant review panels. He has been an NIH grantee since 1975 and has a long-term research interest in metal toxicology. More recently, he has been interested in elucidating the molecular mechanisms of the xenoestrogenic effects of cadmium in breast cancer progression. Dr. Shaikh's research expertise is pertinent to the scientific themes of the proposal and he possesses the administrative skills necessary to lead the Rl- INBRE progra0 for the next 5 years. With the assistance of the PC and the advisory committees (EAC, SC, and SEC), he will ensure that the network prospers and progress is made in all Specific Aims proposed in this proposal.    The PC, Dr. Parang, is an alumnus of the RI-INBRE program. He assumed the PC responsibilities in June 2012 and has been intimately involved in developing the present proposal with the PD. After graduation from the RI-INBRE program in 2004, he remained engaged with the program by organizing a seminar series and as a mentor in the SURF program. He has been deeply involved in RI-INBRE administrative activities, such as organizing Mentoring Committee meetings and a grant workshop, reviewing research proposals for potential inclusion in the program, participating in meetings with the URI administrators, EAC, SC regarding RI-INBRE matters, and planning the thematic focus areas based on research strengths among the network faculty. His scientific interests are in drug discovery and development for cancer and neurological diseases, expertise that is highly pertinent to the proposed scientific themes of this grant application, and also compliment the PO's expertise in Molecular Toxicology. Dr. Parang has research collaborations at URI, Brown, nationally, and internationally. His research can be appropriately described as the application of synthetic organic chemistry to problems in biology. Specific areas currently under investigation include: 1) using peptides as cell-penetrating molecular transporters in anticancer drug delivery;2) designing protein kinase inhibitors as anticancer agents;and 3) developing neuroprotective agents for neurodegenerative diseases. Dr. Parang will assist Dr. Shaikh in overseeing various aspects of the network, particularly its research and faculty mentoring programs. He will also spearhead the research activities in the thematic areas through improving collaboration between network institutions and organizing the seminar series and symposia."
